"ProbeID","Expression"
"1553218_a_at",6.6312435898
"1553219_a_at",3.7145868289
"1553220_at",3.4922062567
"1553221_at",3.8421955385
"1553222_at",7.4733635135
"1553224_at",3.4060107672
"1553225_s_at",3.7918416504
"1553226_at",3.4130461571
"1553227_s_at",3.5772307596
"1553228_at",2.478468569
"1553229_at",3.0639541753
"1553232_at",4.4481174871
"1553234_at",4.1986230136
"1553235_at",4.3876966736
"1553237_x_at",4.5992798119
"1553238_a_at",7.3403206475
"1553239_at",6.5720248366
"1553241_at",3.458529577
"1553243_at",3.0302242684
"1553244_at",2.6571360704
"1553246_a_at",5.3763482621
"1553247_a_at",2.5592730428
"1553248_at",4.3736700954
"1553249_at",2.9850210807
"1553252_a_at",5.6569567091
"1553253_at",5.6164728037
"1553254_at",3.0801624844
"1553255_at",2.9579299647
"1553257_at",5.0684849646
"1553258_at",4.2413687488
"1553260_s_at",2.4990620406
"1553261_x_at",2.3486396968
"1553262_a_at",7.2414921113
"1553263_at",6.7184535859
"1553264_a_at",6.8879131495
"1553265_at",3.5760694464
"1553266_at",2.3456755018
"1553267_a_at",3.2731812028
"1553268_at",3.8887679841
"1553269_at",2.8586323568
"1553271_at",4.6737236511
"1553272_at",5.9785176197
"1553274_a_at",5.9281394258
"1553275_s_at",2.7262591043
"1553276_at",2.5490931499
"1553277_at",2.5119855607
"1553279_at",6.0517891906
"1553280_at",4.6002396262
"1553281_at",5.142005241
"1553282_at",3.8643126591
"1553284_s_at",4.1382096469
"1553285_s_at",2.8809677573
"1553286_at",4.2296240498
"1553288_a_at",5.3919413186
"1553292_s_at",3.4321060775
"1553293_at",3.7867456939
"1553295_at",2.4031359375
"1553296_at",3.1074949783
"1553297_a_at",10.5881475785
"1553298_at",2.6707117643
"1553299_at",2.7609746337
"1553300_a_at",3.3201149929
"1553301_a_at",2.6318048968
"1553303_at",5.476981035
"1553304_at",4.7181090062
"1553306_at",4.5798607483
"1553310_at",3.4333530085
"1553311_at",3.0338649282
"1553313_s_at",4.34185037
"1553314_a_at",3.3407997927
"1553315_at",2.9371805616
"1553316_at",3.8092019097
"1553317_s_at",2.989768413
"1553318_at",4.9820023592
"1553319_at",3.5066473306
"1553320_s_at",2.4066327891
"1553321_a_at",3.3777855285
"1553322_s_at",3.045296119
"1553323_a_at",3.8264615505
"1553325_at",3.5868119027
"1553326_at",2.9391141447
"1553327_a_at",3.6383171456
"1553328_a_at",3.4243378099
"1553329_at",2.6775369128
"1553330_at",2.7153801998
"1553333_at",3.122253555
"1553335_x_at",3.7368871959
"1553336_a_at",3.2600779339
"1553338_at",4.5710463669
"1553340_s_at",5.6084622202
"1553341_at",3.2092977919
"1553344_at",2.3505030195
"1553346_a_at",4.2995509825
"1553347_s_at",4.2286518197
"1553348_a_at",4.5918368345
"1553349_at",5.6638168253
"1553350_at",4.0463078214
"1553351_at",3.4364980578
"1553352_x_at",5.2350667092
"1553354_a_at",4.8916412234
"1553355_at",3.8799176298
"1553356_at",2.7343787671
"1553357_at",2.6965114677
"1553359_at",6.9493943343
"1553361_x_at",6.3618510775
"1553362_at",2.3657133246
"1553363_at",4.2964824547
"1553364_at",5.2057104697
"1553365_at",2.9504614522
"1553366_s_at",5.6805683523
"1553367_a_at",5.1154367798
"1553369_at",4.966568305
"1553371_at",3.4041501269
"1553372_at",4.3455651227
"1553373_at",3.8705133137
"1553374_at",2.7150154339
"1553375_at",4.1068183781
"1553376_a_at",2.6006262047
"1553378_a_at",3.7977506224
"1553380_at",3.1211777661
"1553383_at",2.5168428732
"1553385_at",4.9315278542
"1553386_at",4.2011662936
"1553387_at",5.5971482821
"1553388_at",3.2367559263
"1553389_at",3.6282557038
"1553390_at",3.8908029836
"1553391_at",3.5322770595
"1553392_at",2.7344727857
"1553394_a_at",2.7157647472
"1553395_a_at",5.8129000218
"1553396_a_at",5.9499579436
"1553397_at",7.0553893141
"1553398_at",2.9859689729
"1553399_a_at",6.3823258853
"1553400_a_at",3.0340639948
"1553401_at",3.0078566428
"1553402_a_at",2.6357441608
"1553403_at",4.8455793669
"1553405_a_at",3.5043235608
"1553407_at",5.1728506577
"1553409_at",2.9600242336
"1553410_a_at",3.6332480749
"1553411_s_at",3.4209764743
"1553412_at",4.8832989759
"1553413_at",3.7448441349
"1553415_at",2.4793552444
"1553417_at",3.5266622
"1553418_a_at",3.7778002965
"1553420_at",2.9442593298
"1553422_s_at",4.3804624757
"1553423_a_at",3.0372736741
"1553424_at",3.0041927918
"1553425_at",3.8364338792
"1553426_at",3.5245303379
"1553427_at",5.7671114459
"1553428_at",2.9317904664
"1553429_at",4.4065448383
"1553430_a_at",4.4153291908
"1553432_s_at",3.967240826
"1553433_at",2.612696546
"1553434_at",3.1473701529
"1553435_at",4.985343881
"1553436_at",3.7313094705
"1553437_at",3.7646202553
"1553438_at",6.214228123
"1553439_at",4.8537421845
"1553440_at",2.3981249548
"1553441_at",2.2974665189
"1553442_a_at",3.4090660024
"1553443_at",3.40945748
"1553444_a_at",6.1586682118
"1553446_at",3.4836568909
"1553447_at",4.149345858
"1553448_at",2.9842101859
"1553449_at",3.8528757753
"1553450_s_at",2.9947376478
"1553451_at",4.0125198793
"1553452_at",2.8692485077
"1553453_at",4.0657969033
"1553454_at",3.2394167386
"1553456_at",3.4277609736
"1553457_at",5.5046010262
"1553458_at",4.345088542
"1553459_at",4.8814504966
"1553460_at",4.0102849895
"1553461_at",3.2286479355
"1553462_at",2.5338094075
"1553464_at",6.1186704113
"1553465_a_at",3.3346306859
"1553466_at",4.5321694804
"1553467_at",3.8130132243
"1553468_at",3.1850994189
"1553470_at",3.1946011712
"1553471_at",3.0136317989
